sep,B,flip_y,seed,E1_err,E2_err,E4_err,E5_err,mu_Se_std
2.0,25,0.3,4,0.08499999999999999,0.09600000087393695,0.289,0.1714,0.009437353953750088
2.0,25,0.4,0,0.131,0.14910729643947718,0.371,0.23720000000000002,0.009615312031636585
2.0,25,0.4,1,0.19200000000000003,0.19499997386987755,0.395,0.275,0.009656016860022407
2.0,25,0.4,2,0.15800000000000003,0.1699905289551693,0.383,0.254,0.0095454821842234
2.0,25,0.4,3,0.168,0.17300002600548534,0.39,0.25980000000000003,0.009184461057933047
2.0,25,0.4,4,0.14400000000000002,0.15099998686070948,0.394,0.24760000000000001,0.009189179408990384
2.0,50,0.1,0,0.043999999999999984,0.035999964440984994,0.093,0.015600000000000003,0.004370315129668715
2.0,50,0.1,1,0.03900000000000001,0.03899999319701517,0.1,0.06340000000000001,0.003778165260293633
2.0,50,0.1,2,0.010000000000000009,0.0120000122473755,0.096,0.04500000000000001,0.0041600470436138955
2.0,50,0.1,3,0.02500000000000001,0.024999984533429567,0.1,0.05500000000000001,0.003752532104776838
2.0,50,0.1,4,0.010000000000000009,0.01100000041061544,0.098,0.045200000000000004,0.004057686302011584
