arch,flip_y,seed,mu_Se,mu_Se_std,mu_Sp,mu_Sp_std,mu_avg,kappa_Se,kappa_Se_std,kappa_Sp,kappa_Sp_std,kappa_avg,kappa_avg_std,kappa_obs,kappa_obs_std,cv_recall,cv_f1,cv_acc
RF,0.3,0,0.7429564472525,0.006160511755902315,0.7503744873,0.006091016569670362,0.7466654672762499,155.48106382325,35.40044978121312,160.71774400549998,39.1002942273074,158.099403914375,26.306867803760326,3.7022419814,0.026073536928235955,0.5124552913949085,0.5444213941374032,0.584
RF,0.3,1,0.7432516391249999,0.006328264647080772,0.7673575382300001,0.006047784783381228,0.7553045886775,156.1504041015,36.584913227388505,156.53404756400002,36.53586706186039,156.34222583275,26.093989730190348,3.5746888608,0.025676364937406708,0.5549608062709966,0.5783451480388415,0.6180000000000001
RF,0.3,2,0.7566012554874999,0.005962821743830223,0.7608807819525,0.005889177919933487,0.7587410187200001,161.184829039,37.40556622677198,160.02863512825,37.57201727108576,160.606732083625,26.855662450664024,3.5573610832,0.026023578653453065,0.6372121212121212,0.6314403279263392,0.63
RF,0.3,3,0.7460613552300001,0.006261161874942349,0.781548028535,0.005786011697624168,0.7638046918824999,158.47229154975,38.1815734333149,162.086608886,38.988116643212166,160.27945021787502,27.641593832691044,3.4717010484,0.0252830404342535,0.5817964644051601,0.6094395490474032,0.658
RF,0.3,4,0.7358675038775,0.0061674495491394745,0.750717969755,0.006234736664341821,0.74329273681625,153.588034158,36.34678053641563,155.77505156675,36.82917815202024,154.68154286237498,25.624172284011518,3.64838943665,0.025986032272391005,0.47706140350877196,0.4996108209080564,0.5449999999999999
SVM,0.3,0,0.60712724972,0.007191263825486054,0.6198043794775,0.0070209934371530955,0.61346581459875,141.50523068,33.29646781848686,148.75052766125,35.22678667609669,145.127879170625,24.522615098772434,8.18510228785,0.05689849074144232,0.5515253524090048,0.5704767193973428,0.5980000000000001
SVM,0.3,1,0.6191028438324999,0.00699676051818291,0.661215380265,0.006960848195647642,0.64015911204875,149.60684824375,35.59881556030324,147.86269833474998,34.65471873661258,148.73477328924997,25.01042708418119,6.7758654229,0.046564625788126125,0.6246360582306831,0.6207673015564381,0.64
SVM,0.3,2,0.63194903542,0.006869854338578931,0.6452641642,0.007184388134768312,0.63860659981,150.81268251200004,36.12031665321719,142.50509798225002,33.67510775432264,146.65889024712502,24.970185377574285,6.878075539499999,0.048669657678178865,0.6893333333333334,0.6546584622596996,0.6399999999999999
SVM,0.3,3,0.6269443559975,0.007197210897248892,0.6827440674975,0.006567329915350052,0.6548442117475001,138.66161086625002,33.14170334507448,156.98014630775,37.072810609376845,147.82087858699998,25.359281081030176,6.082406096925,0.043412943962548814,0.6536789297658864,0.6503611848625888,0.6779999999999999
SVM,0.3,4,0.5827581083800001,0.007544216759468237,0.612709554405,0.007245639913466111,0.5977338313924999,131.58132961949997,31.68473212258822,137.7059414415,32.04424497083968,134.6436355305,22.200072181800067,9.186590230599998,0.0677494312659202,0.5062938596491229,0.5393906808549748,0.586
GB,0.3,0,0.6312427601375,0.007105957358216845,0.6392831837899999,0.006586271594527911,0.63526297196375,147.68341842325,34.905978644956384,157.9574177345,37.949604275034794,152.820418078875,25.50571921505504,6.996383439125,0.051583609908793626,0.49572901325478647,0.5069111019699255,0.533
GB,0.3,1,0.635125793125,0.006731937692493209,0.6834395475249999,0.006659099079190189,0.659282670325,149.000457063,35.27864980852019,153.1938305185,37.23781758382383,151.09714379075,25.28927523884452,5.953184959475,0.042192926272558,0.5212094064949608,0.5463409325593526,0.591
GB,0.3,2,0.664137784055,0.006859946286534171,0.6797063625475,0.006797733049561452,0.67192207330125,155.8748822325,37.84492446041496,155.17406460400002,35.9252453394192,155.52447341824998,26.132104110227605,5.69804903385,0.039889058771079636,0.6192929292929292,0.6152910447674059,0.6140000000000001
GB,0.3,3,0.6516632633649999,0.006766337930565602,0.7209521620800001,0.006229094638354904,0.6863077127224999,152.51638785100002,36.3937947327039,160.5633637475,36.6751372256525,156.53987579925004,25.36250532680479,5.410907125625,0.03752232648777333,0.5949354992833253,0.6094706724940794,0.65
GB,0.3,4,0.6225445070400001,0.007275584141490753,0.6458023864649999,0.006881987729990944,0.6341734467525,143.15601902524998,32.69764336474813,149.52144307225,34.98961842787158,146.33873104875,23.79693707622524,7.1235716114250005,0.050421681211768536,0.45837719298245616,0.49530620957516813,0.5549999999999999
MLP,0.3,0,0.7868824029350001,0.005928352272864112,0.791266507595,0.005786410246440828,0.7890744552650001,157.01191434375,37.426226562577234,157.93484553524996,37.46935454359283,157.4733799395,26.189075422190548,1.0000892397999999,8.979581126622708e-05,0.5288659793814433,0.5377611155396129,0.558
MLP,0.3,1,0.7812106901625,0.00594525754035525,0.7985736190225,0.0056544508232807605,0.7898921545925,150.85309087874998,36.09981423355083,158.76617321625002,39.30387952540545,154.8096320475,27.252668390577792,1.00008104255,8.002874252103264e-05,0.5255767077267637,0.5336507582429493,0.568
