arch,flip_y,seed,mu_Se,mu_Se_std,mu_Sp,mu_Sp_std,mu_avg,kappa_Se,kappa_Se_std,kappa_Sp,kappa_Sp_std,kappa_avg,kappa_avg_std,kappa_obs,kappa_obs_std,cv_recall,cv_f1,cv_acc
LR,0.5,1,0.52348056553,0.04375522889184628,0.5525158687275,0.0430614356474591,0.53799821712875,148.23524166950003,34.33318943486155,146.09057087275,34.806076413406345,147.16290627112502,24.393149845111534,15.68045928525,1.1132170504897019,0.5443298969072166,0.5604971474634397,0.586
LR,0.5,2,0.570422433725,0.007218508894735309,0.555376400375,0.007405917103213697,0.56289941705,140.73076514099998,33.322175695352506,138.62405369075,32.99269349513963,139.67740941587502,23.345751862289998,14.515266187249999,0.10621083232583524,0.5991846243447874,0.5955681333030042,0.5860000000000001
LR,0.5,3,0.554857884885,0.00724202525291746,0.5357918454149999,0.007432706784330442,0.54532486515,145.0277595415,35.04208975193522,136.23662272849998,31.898770552246333,140.63219113500003,23.71664976043641,20.678923744749998,0.15467584066291865,0.6219569015725102,0.5929099179697431,0.567
LR,0.5,4,0.525505511535,0.03465263479092793,0.5295201132175,0.03256974374041583,0.5275128123762499,156.96479664050003,36.98345207300189,155.52224638949997,37.17225113142023,156.243521515,25.997676042176877,19.72436373525,0.9123690640157719,0.5432929292929294,0.5353280628871814,0.533
RF,0.5,0,0.75194833739,0.006327190867563152,0.7493158680199999,0.00635795203269025,0.7506321027049999,152.62358918049998,36.59013974300735,152.3475719235,36.44557237774721,152.48558055200002,25.476611901904327,3.7369740359,0.026829341607760453,0.5684950495049506,0.5865855228458071,0.597
RF,0.5,1,0.7489285861225,0.006347003920080441,0.7607243931625001,0.005993445802107001,0.7548264896425001,154.21939033775,36.69842616376241,156.18934424225003,36.16718801319576,155.20436729,25.48762182256789,3.80844285305,0.027351901553568182,0.5649484536082474,0.5962542176524315,0.63
RF,0.5,2,0.762308641315,0.006100351653276234,0.7493757139075001,0.00619234494678711,0.75584217761125,152.98623866700004,36.25772858640696,147.44657642599998,34.14211107379503,150.2164075465,24.857265264609936,3.6644995642750002,0.025929516319572396,0.6385556202679091,0.6353037943351969,0.628
RF,0.5,3,0.7545485666424999,0.006353742805386866,0.7447107991474999,0.006298602266762531,0.749629682895,154.05193441,37.561953778933514,150.6602330025,34.70450011452088,152.35608370625002,25.691652007613477,3.749134426825,0.027488684448253663,0.5767812075325179,0.5832477420517542,0.581
RF,0.5,4,0.7467554268225,0.0062608655511644145,0.7472466262025,0.006067539782259768,0.7470010265125,158.47445616225002,36.97052911397257,160.72761280950002,37.93730164266098,159.601034485875,25.89395393985041,3.7035739580250002,0.02629965662147656,0.5432929292929293,0.553821933383247,0.5650000000000001
SVM,0.5,0,0.650397714245,0.007167402356996366,0.635656694195,0.0070116391132676635,0.6430272042199999,133.36391174500002,31.727449033405595,146.03304324749996,34.71147182399091,139.69847749625,23.597807747250442,6.0409803405,0.041402718415260914,0.5645148514851486,0.5982783470546534,0.621
SVM,0.5,1,0.651153012235,0.007063979956742576,0.6737207686375,0.007115007413502429,0.66243689043625,143.08130825150002,33.94652981601259,137.728154302,31.849022867131684,140.40473127675,23.438654376790776,5.62013501935,0.03940729293311507,0.6536082474226804,0.6538827135036953,0.665
SVM,0.5,2,0.6404278929825,0.006872828452395798,0.641336502645,0.007553540677936592,0.64088219781375,152.05061946425,35.68594427818812,132.31887601,31.176784425545872,142.184747737125,23.713956219545338,6.2602054932749995,0.043094303989610006,0.6562220927975151,0.6463541406367135,0.634
SVM,0.5,3,0.6347374603725,0.007125728059408567,0.63116780999,0.00740396754341773,0.63295263518125,145.90292741775,34.23413576714387,135.213633044,32.1052995833786,140.558280230875,23.307628731601575,6.993338386425,0.050088865180725535,0.6614055523199379,0.6455042895415051,0.631
SVM,0.5,4,0.629142554385,0.0071586775372494025,0.6391197154725,0.0069918177419210515,0.6341311349287501,143.66516622825003,34.406176314201936,146.8135335385,34.51379687861559,145.23934988337498,24.30152394312658,6.4007717763250005,0.04634575593250641,0.6538989898989899,0.6242221895320508,0.6100000000000001
GB,0.5,0,0.6624654696875,0.007070177180030188,0.6446297515725,0.0070564424838374966,0.65354761063,139.62115225975,33.506694104215825,147.72884136275,35.514627126778954,143.67499681125,24.30081866016057,6.469514514175,0.04674286202520682,0.5527128712871288,0.5662090380510664,0.5740000000000001
GB,0.5,1,0.6463799397125,0.007043855405556232,0.66868717124,0.006738353190386815,0.6575335554762499,143.585955998,35.170511465857224,149.7160303845,35.139740979395576,146.65099319125002,24.88398113791579,6.445541445450001,0.046787905997275614,0.5463917525773195,0.5674271910681634,0.5960000000000001
GB,0.5,2,0.6655102897174999,0.006825271602749297,0.655359316215,0.007158701314020017,0.66043480296625,145.89737734999997,34.654702341114394,139.90790454225,32.612833544390014,142.902640946125,23.419308665649577,6.110643754525,0.04396504185343662,0.6345952242283052,0.6258336681460727,0.614
GB,0.5,3,0.6568213441025,0.006782229360985376,0.636721236115,0.007055085893167738,0.64677129010875,154.644948442,35.206488304285166,146.942068401,34.614533680472846,150.79350842149998,24.405453105042632,6.7329911836,0.04852835613489211,0.588507086002718,0.5788893753628755,0.5660000000000001
GB,0.5,4,0.6412994942324999,0.007063375845317454,0.6363445570325,0.006929415077878376,0.6388220256325,149.69182587549997,35.252849561331914,149.47049482275,34.49219044170648,149.58116034912499,24.679632053717665,6.7269972918250005,0.04960755477146803,0.5230505050505051,0.5235872041253983,0.527
MLP,0.5,0,0.8028947301625001,0.005765637677710193,0.7942892721175,0.005835380992305775,0.79859200114,156.1623118325,36.93544271953906,154.09976652049997,35.68903368584846,155.1310391765,25.907754473128563,1.000101858675,0.00010056648546978456,0.5882970297029703,0.5955141524246136,0.599
MLP,0.5,1,0.7897319661975,0.005987121890226464,0.80352044905,0.005546659574092393,0.79662620762375,150.38681448524997,34.581421228312664,159.68046092925,37.67686621115332,155.03363770725002,25.56686579117972,1.000095741475,9.767955204301574e-05,0.5731958762886598,0.5732135461842971,0.587
MLP,0.5,2,0.8037307095650001,0.005644926136654381,0.793619742195,0.005863713162271337,0.79867522588,157.27505319475,37.419431761360954,151.437116307,35.86151909836401,154.35608475087503,26.00327175553491,1.000096758775,9.561800211256913e-05,0.5934381673461464,0.5876617251393945,0.5780000000000001
MLP,0.5,3,0.7965954601475,0.005814411157870584,0.7876033301024999,0.005913507783687845,0.792099395125,156.59245889124998,37.66996479658747,154.20626311150002,37.26731996464808,155.399361001375,26.17203941529445,1.0000966098,9.914281768721407e-05,0.6081537565521258,0.5927899836063584,0.5770000000000001
MLP,0.5,4,0.7904409298975,0.005779753071275102,0.7889882733475,0.0056576389348088245,0.7897146016225001,157.9980325385,37.012229602436086,157.21562874025003,37.972513100126456,157.606830639375,26.19492506160181,1.0000927478500001,9.101521400500814e-05,0.5934545454545456,0.58628746607153,0.584
