arch,flip_y,seed,mu_Se,mu_Se_std,mu_Sp,mu_Sp_std,mu_avg,kappa_Se,kappa_Se_std,kappa_Sp,kappa_Sp_std,kappa_avg,kappa_avg_std,kappa_obs,kappa_obs_std,cv_recall,cv_f1,cv_acc
MLP,0.3,0,0.82204037157,0.00529815364358949,0.8277360569125001,0.0053375409466960375,0.8248882142412499,160.50003440549997,36.97321289694238,164.623603649,38.951977000127016,162.56181902725,26.872059537066182,1.000192142025,0.00018678181023964923,0.6941580756013745,0.6941366817149117,0.7060000000000001
MLP,0.3,1,0.8253269020025,0.005461124405431378,0.82325856862,0.005368240068022508,0.82429273531125,163.07699925674999,38.65814526965938,160.18729731625,37.819487579180546,161.6321482865,27.1429017452986,1.000152469925,0.00015002486248283774,0.7044320758606473,0.7009927276451527,0.7030000000000001
MLP,0.3,2,0.825589131315,0.0052699137478904035,0.8348448005600001,0.005182555136899867,0.8302169659375,161.19749249125,39.48404857141078,163.58985872025002,39.128940716086774,162.39367560575,27.560904026874095,1.000229259475,0.00022988891318465992,0.7265252525252526,0.72620914284239,0.729
MLP,0.3,3,0.8222151097000001,0.005293314011735986,0.820817301625,0.005320675429070402,0.8215162056624999,162.4463547735,38.21853783606996,161.4017976685,38.59987725244931,161.924076221,27.049479997046685,1.0001650244,0.0001608513397508405,0.7029702970297029,0.7055439610600553,0.704
MLP,0.3,4,0.8208842324800001,0.0053317320837619085,0.81899089468,0.005486143192772333,0.81993756358,162.00619481875003,38.25597056668945,161.74589115425002,38.90659222173948,161.8760429865,27.337023499963824,1.000155081875,0.00015358627371606017,0.7005544554455445,0.7082404207063461,0.711
LR,0.5,0,0.5799721083674999,0.007437603403765319,0.5793485297925,0.007337492063665734,0.5796603190799999,131.89357157475,31.715087799718965,140.32252952450003,33.31212323293113,136.108050549625,23.532918400199605,12.31270871875,0.09258715910441172,0.6143168316831683,0.6065720223099816,0.6010000000000001
LR,0.5,1,0.592739910455,0.007332079302564662,0.6258868607425,0.007155284919669438,0.60931338559875,143.20753052575,32.950450375401886,140.44045524325,33.393994814957395,141.8239928845,23.525702266089603,8.640753235475,0.062078358889006396,0.663917525773196,0.6638014061287901,0.6739999999999999
LR,0.5,2,0.6064261519424999,0.007085838488201862,0.5893676762,0.007228513573847803,0.59789691407125,140.86437971025,33.39498340957045,139.18484180200002,32.33093152695382,140.02461075612499,23.004081503408486,8.9885946682,0.06406154670875797,0.6424189477771306,0.6354288277931641,0.626
LR,0.5,3,0.5896008218100001,0.006946918591392948,0.5788378181725,0.007543583278472339,0.5842193199912499,149.00853535250002,35.79168056118069,133.067741278,31.282517884524452,141.03813831525,24.247229417951605,10.660289999500002,0.07743611368203471,0.6712483013007183,0.657136416948179,0.6450000000000001
LR,0.5,4,0.572821139015,0.00685373070296812,0.5856572598024999,0.007120596369763782,0.57923919940875,155.42354355524998,36.737427259460134,148.007427373,34.65855056593163,151.71548546412504,25.047968364128046,11.198341576499999,0.08252088126654457,0.643979797979798,0.6124982932009861,0.597
RF,0.5,0,0.761726435635,0.005931912927924006,0.755582044685,0.006155559051426511,0.7586542401599999,153.9727110905,36.450255474966156,154.132910272,37.76796750348328,154.05281068125,26.70951180558004,3.6790213884000003,0.025837156341596113,0.5904950495049505,0.6199073212119206,0.6359999999999999
RF,0.5,1,0.7614554203225,0.006116112269883812,0.7734074244125,0.0059704918240146895,0.7674314223675001,154.77567256225004,35.731119694986816,156.81021453374998,38.09220103021791,155.792943548,26.20147012812917,3.628400412375,0.026222980901976504,0.6639175257731958,0.6663172393185139,0.678
